date-time;year;month;day-of-month;hour;day-of-year;u;Rg;Rain;Rain_last3h;LAI
2013/01/16 01:00;2013;1;16;1;16;3.0;0.0;0.01;0.01;6.400
2013/01/16 02:00;2013;1;16;2;16;3.5;0.0;0;0.01;6.400
2013/01/16 03:00;2013;1;16;3;16;2.6;0.0;0;0.01;6.400
2013/01/16 04:00;2013;1;16;4;16;2.3;0.0;0;0;6.400
2013/01/16 05:00;2013;1;16;5;16;3.0;0.0;0;0;6.400
2013/01/16 06:00;2013;1;16;6;16;2.0;0.0;0;0;6.400
2013/01/16 07:00;2013;1;16;7;16;2.7;0.0;0;0;6.400
2013/01/16 08:00;2013;1;16;8;16;2.5;1.5;0;0;6.400
2013/01/16 09:00;2013;1;16;9;16;2.6;29.4;0;0;6.400
2013/01/16 10:00;2013;1;16;10;16;1.5;91.3;0;0;6.400
2013/01/16 11:00;2013;1;16;11;16;1.9;132.1;0;0;6.400
2013/01/16 12:00;2013;1;16;12;16;2.0;156.2;0;0;6.400
2013/01/16 13:00;2013;1;16;13;16;1.6;142.8;0;0;6.400
2013/01/16 14:00;2013;1;16;14;16;1.4;98.5;0;0;6.400
2013/01/16 15:00;2013;1;16;15;16;2.2;58.2;0;0;6.400
2013/01/16 16:00;2013;1;16;16;16;2.4;21.6;0.01;0.01;6.400
2013/01/16 17:00;2013;1;16;17;16;2.3;0.0;0;0.01;6.400
2013/01/16 18:00;2013;1;16;18;16;2.9;0.0;0.01;0.02;6.400
2013/01/16 19:00;2013;1;16;19;16;2.7;0.0;0;0.01;6.400
2013/01/16 20:00;2013;1;16;20;16;2.2;0.0;0;0.01;6.400
2013/01/16 21:00;2013;1;16;21;16;2.3;0.0;0;0;6.400
2013/01/16 22:00;2013;1;16;22;16;2.0;0.0;0;0;6.400
2013/01/16 23:00;2013;1;16;23;16;1.8;0.0;0;0;6.400
2013/01/17 00:00;2013;1;17;0;17;2.4;0.0;0;0;6.400
2013/01/17 01:00;2013;1;17;1;17;2.1;0.0;0;0;6.400
2013/01/17 02:00;2013;1;17;2;17;1.3;0.0;0;0;6.400
2013/01/17 03:00;2013;1;17;3;17;2.5;0.0;0;0;6.400
2013/01/17 04:00;2013;1;17;4;17;2.3;0.0;0;0;6.400
2013/01/17 05:00;2013;1;17;5;17;2.3;0.0;0;0;6.400
2013/01/17 06:00;2013;1;17;6;17;2.3;0.0;0;0;6.400
2013/01/17 07:00;2013;1;17;7;17;1.9;0.0;0;0;6.400
2013/01/17 08:00;2013;1;17;8;17;1.5;0.9;0;0;6.400
2013/01/17 09:00;2013;1;17;9;17;1.3;19.5;0;0;6.400
2013/01/17 10:00;2013;1;17;10;17;1.8;60.5;0;0;6.400
2013/01/17 11:00;2013;1;17;11;17;1.8;105.1;0;0;6.400
2013/01/17 12:00;2013;1;17;12;17;1.8;139.7;0;0;6.400
2013/01/17 13:00;2013;1;17;13;17;1.9;120.0;0.01;0.01;6.400
2013/01/17 14:00;2013;1;17;14;17;2.8;98.5;0;0.01;6.400
2013/01/17 15:00;2013;1;17;15;17;2.7;57.7;0;0.01;6.400
2013/01/17 16:00;2013;1;17;16;17;2.6;13.9;0.02;0.02;6.400
2013/01/17 17:00;2013;1;17;17;17;2.1;0.0;0;0.02;6.400
2013/01/17 18:00;2013;1;17;18;17;2.1;0.0;0;0.02;6.400
2013/01/17 19:00;2013;1;17;19;17;2.2;0.0;0;0;6.400
2013/01/17 20:00;2013;1;17;20;17;1.5;0.0;0;0;6.400
2013/01/17 21:00;2013;1;17;21;17;1.3;0.0;0;0;6.400
2013/01/17 22:00;2013;1;17;22;17;1.6;0.0;0;0;6.400
2013/01/17 23:00;2013;1;17;23;17;2.0;0.0;0;0;6.400
2013/01/18 00:00;2013;1;18;0;18;1.9;0.0;0;0;6.400
2013/01/18 01:00;2013;1;18;1;18;2.0;0.0;0;0;6.400
2013/01/18 02:00;2013;1;18;2;18;1.1;0.0;0;0;6.400
2013/01/18 03:00;2013;1;18;3;18;1.7;0.0;0;0;6.400
2013/01/18 04:00;2013;1;18;4;18;3.7;0.0;0;0;6.400
2013/01/18 05:00;2013;1;18;5;18;3.5;0.0;0;0;6.400
2013/01/18 06:00;2013;1;18;6;18;4.2;0.0;0;0;6.400
2013/01/18 07:00;2013;1;18;7;18;4.7;0.0;0;0;6.400
2013/01/18 08:00;2013;1;18;8;18;4.2;1.6;0;0;6.400
2013/01/18 09:00;2013;1;18;9;18;3.8;32.0;0;0;6.400
2013/01/18 10:00;2013;1;18;10;18;5.0;88.1;0;0;6.400
2013/01/18 11:00;2013;1;18;11;18;4.6;145.7;0;0;6.400
2013/01/18 12:00;2013;1;18;12;18;4.8;227.8;0;0;6.400
2013/01/18 13:00;2013;1;18;13;18;5.7;254.6;0;0;6.400
2013/01/18 14:00;2013;1;18;14;18;4.9;133.7;0;0;6.400
2013/01/18 15:00;2013;1;18;15;18;4.4;28.1;0;0;6.400
2013/01/18 16:00;2013;1;18;16;18;4.2;5.9;0;0;6.400
2013/01/18 17:00;2013;1;18;17;18;4.6;0.0;0;0;6.400
2013/01/18 18:00;2013;1;18;18;18;4.9;0.0;0;0;6.400
2013/01/18 19:00;2013;1;18;19;18;5.1;0.0;0;0;6.400
2013/01/18 20:00;2013;1;18;20;18;5.5;0.0;0;0;6.400
2013/01/18 21:00;2013;1;18;21;18;5.8;0.0;0;0;6.400
2013/01/18 22:00;2013;1;18;22;18;6.3;0.0;0;0;6.400
2013/01/18 23:00;2013;1;18;23;18;5.9;0.0;0;0;6.400
2013/01/19 00:00;2013;1;19;0;19;5.5;0.0;0;0;6.400
2013/01/19 01:00;2013;1;19;1;19;5.2;0.0;0;0;6.400
2013/01/19 02:00;2013;1;19;2;19;5.5;0.0;0;0;6.400
2013/01/19 03:00;2013;1;19;3;19;5.7;0.0;0;0;6.400
2013/01/19 04:00;2013;1;19;4;19;6.3;0.0;0;0;6.400
2013/01/19 05:00;2013;1;19;5;19;5.8;0.0;0;0;6.400
2013/01/19 06:00;2013;1;19;6;19;5.8;0.0;0;0;6.400
2013/01/19 07:00;2013;1;19;7;19;6.0;0.0;0;0;6.400
2013/01/19 08:00;2013;1;19;8;19;6.2;0.4;0;0;6.400
2013/01/19 09:00;2013;1;19;9;19;6.8;18.7;0;0;6.400
2013/01/19 10:00;2013;1;19;10;19;6.8;38.0;0;0;6.400
2013/01/19 11:00;2013;1;19;11;19;6.9;85.5;0;0;6.400
2013/01/19 12:00;2013;1;19;12;19;6.2;231.3;0;0;6.400
2013/01/19 13:00;2013;1;19;13;19;7.0;267.2;0;0;6.400
2013/01/19 14:00;2013;1;19;14;19;6.1;232.5;0;0;6.400
2013/01/19 15:00;2013;1;19;15;19;6.6;116.7;0;0;6.400
2013/01/19 16:00;2013;1;19;16;19;5.8;33.7;0;0;6.400
2013/01/19 17:00;2013;1;19;17;19;5.9;0.0;0;0;6.400
2013/01/19 18:00;2013;1;19;18;19;6.1;0.0;0;0;6.400
2013/01/19 19:00;2013;1;19;19;19;6.3;0.0;0;0;6.400
2013/01/19 20:00;2013;1;19;20;19;6.4;0.0;0;0;6.400
2013/01/19 21:00;2013;1;19;21;19;6.4;0.0;0;0;6.400
2013/01/19 22:00;2013;1;19;22;19;6.6;0.0;0;0;6.400
2013/01/19 23:00;2013;1;19;23;19;6.9;0.0;0;0;6.400
2013/01/20 00:00;2013;1;20;0;20;6.1;0.0;0;0;6.400
2013/01/20 01:00;2013;1;20;1;20;6.4;0.0;0;0;6.400
2013/01/20 02:00;2013;1;20;2;20;6.7;0.0;0;0;6.400
2013/01/20 03:00;2013;1;20;3;20;7.9;0.0;0;0;6.400
2013/01/20 04:00;2013;1;20;4;20;7.3;0.0;0;0;6.400
2013/01/20 05:00;2013;1;20;5;20;6.3;0.0;0;0;6.400
2013/01/20 06:00;2013;1;20;6;20;7.0;0.0;0;0;6.400
2013/01/20 07:00;2013;1;20;7;20;6.3;0.0;0;0;6.400
2013/01/20 08:00;2013;1;20;8;20;6.4;2.1;0;0;6.400
2013/01/20 09:00;2013;1;20;9;20;6.8;33.9;0;0;6.400
2013/01/20 10:00;2013;1;20;10;20;7.2;50.3;0;0;6.400
2013/01/20 11:00;2013;1;20;11;20;7.6;71.5;0;0;6.400
2013/01/20 12:00;2013;1;20;12;20;7.0;62.2;0;0;6.400
2013/01/20 13:00;2013;1;20;13;20;7.2;69.2;0;0;6.400
2013/01/20 14:00;2013;1;20;14;20;6.8;85.2;0.18;0.18;6.400
2013/01/20 15:00;2013;1;20;15;20;6.5;40.1;0.01;0.19;6.400
2013/01/20 16:00;2013;1;20;16;20;6.3;9.0;0.11;0.3;6.400
2013/01/20 17:00;2013;1;20;17;20;5.8;0.0;0.13;0.25;6.400
2013/01/20 18:00;2013;1;20;18;20;6.4;0.0;0.07;0.31;6.400
2013/01/20 19:00;2013;1;20;19;20;6.5;0.0;0.18;0.38;6.400
2013/01/20 20:00;2013;1;20;20;20;6.4;0.0;0.11;0.36;6.400
2013/01/20 21:00;2013;1;20;21;20;6.6;0.0;0.14;0.43;6.400
2013/01/20 22:00;2013;1;20;22;20;6.0;0.0;0.08;0.33;6.400
2013/01/20 23:00;2013;1;20;23;20;6.1;0.0;0;0.22;6.400
2013/01/21 00:00;2013;1;21;0;21;5.2;0.0;0.03;0.11;6.400
2013/01/21 01:00;2013;1;21;1;21;5.7;0.0;0.02;0.05;6.400
2013/01/21 02:00;2013;1;21;2;21;5.0;0.0;0.03;0.08;6.400
2013/01/21 03:00;2013;1;21;3;21;4.9;0.0;0.21;0.26;6.400
2013/01/21 04:00;2013;1;21;4;21;4.9;0.0;0.17;0.41;6.400
2013/01/21 05:00;2013;1;21;5;21;4.2;0.0;0.08;0.46;6.400
2013/01/21 06:00;2013;1;21;6;21;4.0;0.0;0.07;0.32;6.400
2013/01/21 07:00;2013;1;21;7;21;4.2;0.0;0.07;0.22;6.400
2013/01/21 08:00;2013;1;21;8;21;3.9;1.1;0.05;0.19;6.400
2013/01/21 09:00;2013;1;21;9;21;3.7;28.0;0.03;0.15;6.400
2013/01/21 10:00;2013;1;21;10;21;4.0;106.4;0.12;0.2;6.400
2013/01/21 11:00;2013;1;21;11;21;4.3;92.6;0.04;0.19;6.400
2013/01/21 12:00;2013;1;21;12;21;3.6;93.6;0.01;0.17;6.400
2013/01/21 13:00;2013;1;21;13;21;3.7;81.1;0.02;0.07;6.400
2013/01/21 14:00;2013;1;21;14;21;3.3;53.2;0.1;0.13;6.400
2013/01/21 15:00;2013;1;21;15;21;3.3;43.9;0.03;0.15;6.400
2013/01/21 16:00;2013;1;21;16;21;3.5;20.0;0;0.13;6.400
2013/01/21 17:00;2013;1;21;17;21;3.5;0.1;0;0.03;6.400
2013/01/21 18:00;2013;1;21;18;21;3.6;0.0;0;0;6.400
2013/01/21 19:00;2013;1;21;19;21;3.1;0.0;0;0;6.400
2013/01/21 20:00;2013;1;21;20;21;3.0;0.0;0;0;6.400
2013/01/21 21:00;2013;1;21;21;21;3.1;0.0;0;0;6.400
2013/01/21 22:00;2013;1;21;22;21;3.0;0.0;0;0;6.400
2013/01/21 23:00;2013;1;21;23;21;3.2;0.0;0;0;6.400
2013/01/22 00:00;2013;1;22;0;22;3.0;0.0;0;0;6.400
2013/01/22 01:00;2013;1;22;1;22;2.9;0.0;0;0;6.400
2013/01/22 02:00;2013;1;22;2;22;2.8;0.0;0;0;6.400
2013/01/22 03:00;2013;1;22;3;22;1.8;0.0;0;0;6.400
2013/01/22 04:00;2013;1;22;4;22;2.0;0.0;0;0;6.400
2013/01/22 05:00;2013;1;22;5;22;2.3;0.0;0;0;6.400
2013/01/22 06:00;2013;1;22;6;22;3.0;0.0;0;0;6.400
2013/01/22 07:00;2013;1;22;7;22;2.8;0.0;0;0;6.400
2013/01/22 08:00;2013;1;22;8;22;2.2;1.5;0;0;6.400
2013/01/22 09:00;2013;1;22;9;22;2.3;16.4;0;0;6.400
2013/01/22 10:00;2013;1;22;10;22;2.3;76.2;0;0;6.400
2013/01/22 11:00;2013;1;22;11;22;2.1;159.9;0;0;6.400
2013/01/22 12:00;2013;1;22;12;22;1.9;173.6;0;0;6.400
2013/01/22 13:00;2013;1;22;13;22;2.0;164.3;0;0;6.400
2013/01/22 14:00;2013;1;22;14;22;2.0;168.4;0;0;6.400
2013/01/22 15:00;2013;1;22;15;22;2.2;125.4;0;0;6.400
2013/01/22 16:00;2013;1;22;16;22;2.8;40.1;0;0;6.400
2013/01/22 17:00;2013;1;22;17;22;1.5;0.4;0;0;6.400
2013/01/22 18:00;2013;1;22;18;22;1.7;0.0;0;0;6.400
2013/01/22 19:00;2013;1;22;19;22;2.1;0.0;0;0;6.400
2013/01/22 20:00;2013;1;22;20;22;1.9;0.0;0;0;6.400
2013/01/22 21:00;2013;1;22;21;22;2.1;0.0;0;0;6.400
2013/01/22 22:00;2013;1;22;22;22;2.3;0.0;0;0;6.400
2013/01/22 23:00;2013;1;22;23;22;1.8;0.0;0;0;6.400
2013/01/23 00:00;2013;1;23;0;23;1.6;0.0;0;0;6.400
2013/01/23 01:00;2013;1;23;1;23;1.7;0.0;0;0;6.400
2013/01/23 02:00;2013;1;23;2;23;1.8;0.0;0;0;6.400
2013/01/23 03:00;2013;1;23;3;23;2.1;0.0;0;0;6.400
2013/01/23 04:00;2013;1;23;4;23;2.3;0.0;0;0;6.400
2013/01/23 05:00;2013;1;23;5;23;2.4;0.0;0;0;6.400
2013/01/23 06:00;2013;1;23;6;23;2.3;0.0;0;0;6.400
2013/01/23 07:00;2013;1;23;7;23;2.0;0.0;0;0;6.400
2013/01/23 08:00;2013;1;23;8;23;1.2;2.1;0;0;6.400
2013/01/23 09:00;2013;1;23;9;23;2.4;27.8;0;0;6.400
2013/01/23 10:00;2013;1;23;10;23;2.5;70.7;0;0;6.400
2013/01/23 11:00;2013;1;23;11;23;2.4;117.9;0;0;6.400
2013/01/23 12:00;2013;1;23;12;23;2.5;137.3;0;0;6.400
2013/01/23 13:00;2013;1;23;13;23;1.8;113.9;0;0;6.400
2013/01/23 14:00;2013;1;23;14;23;2.2;93.7;0;0;6.400
2013/01/23 15:00;2013;1;23;15;23;2.8;56.3;0;0;6.400
2013/01/23 16:00;2013;1;23;16;23;2.8;20.6;0;0;6.400
2013/01/23 17:00;2013;1;23;17;23;2.6;0.2;0;0;6.400
2013/01/23 18:00;2013;1;23;18;23;2.0;0.0;0;0;6.400
2013/01/23 19:00;2013;1;23;19;23;3.2;0.0;0;0;6.400
2013/01/23 20:00;2013;1;23;20;23;3.0;0.0;0;0;6.400
2013/01/23 21:00;2013;1;23;21;23;2.3;0.0;0;0;6.400
2013/01/23 22:00;2013;1;23;22;23;2.7;0.0;0;0;6.400
2013/01/23 23:00;2013;1;23;23;23;3.0;0.0;0;0;6.400
2013/01/24 00:00;2013;1;24;0;24;3.0;0.0;0;0;6.400
2013/01/24 01:00;2013;1;24;1;24;3.1;0.0;0;0;6.400
2013/01/24 02:00;2013;1;24;2;24;3.7;0.0;0;0;6.400
2013/01/24 03:00;2013;1;24;3;24;4.2;0.0;0;0;6.400
2013/01/24 04:00;2013;1;24;4;24;3.9;0.0;0;0;6.400
2013/01/24 05:00;2013;1;24;5;24;2.6;0.0;0;0;6.400
2013/01/24 06:00;2013;1;24;6;24;2.0;0.0;0;0;6.400
2013/01/24 07:00;2013;1;24;7;24;2.9;0.0;0;0;6.400
2013/01/24 08:00;2013;1;24;8;24;1.8;4.9;0;0;6.400
2013/01/24 09:00;2013;1;24;9;24;1.6;65.7;0;0;6.400
2013/01/24 10:00;2013;1;24;10;24;2.6;111.5;0;0;6.400
2013/01/24 11:00;2013;1;24;11;24;2.3;177.8;0;0;6.400
2013/01/24 12:00;2013;1;24;12;24;2.9;256.8;0;0;6.400
2013/01/24 13:00;2013;1;24;13;24;3.7;319.6;0;0;6.400
2013/01/24 14:00;2013;1;24;14;24;3.2;256.3;0;0;6.400
2013/01/24 15:00;2013;1;24;15;24;3.2;168.4;0;0;6.400
2013/01/24 16:00;2013;1;24;16;24;3.5;65.9;0;0;6.400
2013/01/24 17:00;2013;1;24;17;24;3.0;0.9;0;0;6.400
2013/01/24 18:00;2013;1;24;18;24;1.9;0.0;0;0;6.400
2013/01/24 19:00;2013;1;24;19;24;2.0;0.0;0;0;6.400
2013/01/24 20:00;2013;1;24;20;24;2.2;0.0;0;0;6.400
2013/01/24 21:00;2013;1;24;21;24;1.8;0.0;0;0;6.400
2013/01/24 22:00;2013;1;24;22;24;1.6;0.0;0;0;6.400
2013/01/24 23:00;2013;1;24;23;24;1.6;0.0;0;0;6.400
2013/01/25 00:00;2013;1;25;0;25;1.6;0.0;0;0;6.400
2013/01/25 01:00;2013;1;25;1;25;1.6;0.0;0;0;6.400
2013/01/25 02:00;2013;1;25;2;25;1.7;0.0;0;0;6.400
2013/01/25 03:00;2013;1;25;3;25;1.5;0.0;0;0;6.400
2013/01/25 04:00;2013;1;25;4;25;1.4;0.0;0;0;6.400
2013/01/25 05:00;2013;1;25;5;25;1.2;0.0;0;0;6.400
2013/01/25 06:00;2013;1;25;6;25;0.9;0.0;0;0;6.400
2013/01/25 07:00;2013;1;25;7;25;1.1;0.0;0;0;6.400
2013/01/25 08:00;2013;1;25;8;25;0.9;5.1;0;0;6.400
2013/01/25 09:00;2013;1;25;9;25;0.7;43.0;0;0;6.400
2013/01/25 10:00;2013;1;25;10;25;1.7;98.6;0;0;6.400
2013/01/25 11:00;2013;1;25;11;25;2.3;143.0;0;0;6.400
2013/01/25 12:00;2013;1;25;12;25;2.3;153.9;0;0;6.400
2013/01/25 13:00;2013;1;25;13;25;2.5;138.1;0;0;6.400
2013/01/25 14:00;2013;1;25;14;25;2.8;114.1;0;0;6.400
2013/01/25 15:00;2013;1;25;15;25;2.9;65.3;0;0;6.400
2013/01/25 16:00;2013;1;25;16;25;2.5;10.5;0;0;6.400
2013/01/25 17:00;2013;1;25;17;25;3.3;0.0;0;0;6.400
2013/01/25 18:00;2013;1;25;18;25;4.8;0.0;0;0;6.400
2013/01/25 19:00;2013;1;25;19;25;6.7;0.0;0;0;6.400
2013/01/25 20:00;2013;1;25;20;25;7.3;0.0;0;0;6.400
2013/01/25 21:00;2013;1;25;21;25;7.2;0.0;0;0;6.400
2013/01/25 22:00;2013;1;25;22;25;6.6;0.0;0;0;6.400
2013/01/25 23:00;2013;1;25;23;25;6.4;0.0;0;0;6.400
2013/01/26 00:00;2013;1;26;0;26;6.4;0.0;0;0;6.400
2013/01/26 01:00;2013;1;26;1;26;6.5;0.0;0;0;6.400
2013/01/26 02:00;2013;1;26;2;26;6.2;0.0;0;0;6.400
2013/01/26 03:00;2013;1;26;3;26;6.1;0.0;0;0;6.400
2013/01/26 04:00;2013;1;26;4;26;6.7;0.0;0;0;6.400
2013/01/26 05:00;2013;1;26;5;26;6.9;0.0;0;0;6.400
2013/01/26 06:00;2013;1;26;6;26;7.4;0.0;0;0;6.400
2013/01/26 07:00;2013;1;26;7;26;5.9;0.0;0;0;6.400
2013/01/26 08:00;2013;1;26;8;26;6.4;8.2;0;0;6.400
2013/01/26 09:00;2013;1;26;9;26;6.3;53.5;0;0;6.400
2013/01/26 10:00;2013;1;26;10;26;6.7;93.3;0;0;6.400
2013/01/26 11:00;2013;1;26;11;26;7.3;61.1;0;0;6.400
2013/01/26 12:00;2013;1;26;12;26;7.7;84.5;0;0;6.400
2013/01/26 13:00;2013;1;26;13;26;6.4;76.4;0;0;6.400
2013/01/26 14:00;2013;1;26;14;26;6.0;85.2;0.12;0.12;6.400
2013/01/26 15:00;2013;1;26;15;26;5.6;40.8;0.14;0.26;6.400
2013/01/26 16:00;2013;1;26;16;26;6.0;8.4;0;0.26;6.400
2013/01/26 17:00;2013;1;26;17;26;4.4;0.1;0;0.14;6.400
2013/01/26 18:00;2013;1;26;18;26;4.6;0.0;0;0;6.400
2013/01/26 19:00;2013;1;26;19;26;3.8;0.0;0;0;6.400
2013/01/26 20:00;2013;1;26;20;26;6.5;0.0;0;0;6.400
2013/01/26 21:00;2013;1;26;21;26;5.9;0.0;0;0;6.400
2013/01/26 22:00;2013;1;26;22;26;5.9;0.0;0.03;0.03;6.400
2013/01/26 23:00;2013;1;26;23;26;5.2;0.0;0.04;0.07;6.400
2013/01/27 00:00;2013;1;27;0;27;5.8;0.0;0.01;0.08;6.400
2013/01/27 01:00;2013;1;27;1;27;6.7;0.0;0;0.05;6.400
2013/01/27 02:00;2013;1;27;2;27;6.8;0.0;0;0.01;6.400
2013/01/27 03:00;2013;1;27;3;27;7.3;0.0;0;0;6.400
2013/01/27 04:00;2013;1;27;4;27;7.6;0.0;0;0;6.400
2013/01/27 05:00;2013;1;27;5;27;7.8;0.0;0.52;0.52;6.400
2013/01/27 06:00;2013;1;27;6;27;6.7;0.0;0.54;1.06;6.400
2013/01/27 07:00;2013;1;27;7;27;7.3;0.0;0.19;1.25;6.400
2013/01/27 08:00;2013;1;27;8;27;7.7;0.9;0.13;0.86;6.400
2013/01/27 09:00;2013;1;27;9;27;8.1;9.4;0.67;0.99;6.400
2013/01/27 10:00;2013;1;27;10;27;8.1;24.6;1.16;1.96;6.400
2013/01/27 11:00;2013;1;27;11;27;8.9;36.0;0.45;2.28;6.400
2013/01/27 12:00;2013;1;27;12;27;8.6;36.2;1.09;2.7;6.400
2013/01/27 13:00;2013;1;27;13;27;8.5;30.7;0.22;1.76;6.400
2013/01/27 14:00;2013;1;27;14;27;7.8;28.0;0.03;1.34;6.400
2013/01/27 15:00;2013;1;27;15;27;7.0;38.4;0.23;0.48;6.400
2013/01/27 16:00;2013;1;27;16;27;6.7;37.2;0;0.26;6.400
2013/01/27 17:00;2013;1;27;17;27;6.0;1.2;0.01;0.24;6.400
2013/01/27 18:00;2013;1;27;18;27;5.2;0.0;0;0.01;6.400
2013/01/27 19:00;2013;1;27;19;27;4.3;0.0;0;0.01;6.400
2013/01/27 20:00;2013;1;27;20;27;4.4;0.0;0;0;6.400
2013/01/27 21:00;2013;1;27;21;27;5.1;0.0;0;0;6.400
2013/01/27 22:00;2013;1;27;22;27;5.1;0.0;0;0;6.400
2013/01/27 23:00;2013;1;27;23;27;4.5;0.0;0;0;6.400
2013/01/28 00:00;2013;1;28;0;28;5.0;0.0;0;0;6.400
2013/01/28 01:00;2013;1;28;1;28;4.6;0.0;0;0;6.400
2013/01/28 02:00;2013;1;28;2;28;4.5;0.0;0;0;6.400
2013/01/28 03:00;2013;1;28;3;28;4.7;0.0;0;0;6.400
2013/01/28 04:00;2013;1;28;4;28;4.6;0.0;0;0;6.400
2013/01/28 05:00;2013;1;28;5;28;5.4;0.0;0.01;0.01;6.400
2013/01/28 06:00;2013;1;28;6;28;4.9;0.0;0;0.01;6.400
2013/01/28 07:00;2013;1;28;7;28;3.6;0.0;0;0.01;6.400
2013/01/28 08:00;2013;1;28;8;28;4.1;3.7;0.03;0.03;6.400
2013/01/28 09:00;2013;1;28;9;28;4.1;67.5;0.13;0.16;6.400
2013/01/28 10:00;2013;1;28;10;28;4.8;98.3;0;0.16;6.400
2013/01/28 11:00;2013;1;28;11;28;5.4;242.0;0;0.13;6.400
2013/01/28 12:00;2013;1;28;12;28;5.6;238.0;0;0;6.400
2013/01/28 13:00;2013;1;28;13;28;6.2;258.4;0;0;6.400
2013/01/28 14:00;2013;1;28;14;28;6.5;219.2;0;0;6.400
2013/01/28 15:00;2013;1;28;15;28;5.6;91.3;0;0;6.400
2013/01/28 16:00;2013;1;28;16;28;4.9;23.6;0;0;6.400
2013/01/28 17:00;2013;1;28;17;28;5.1;0.1;0;0;6.400
2013/01/28 18:00;2013;1;28;18;28;7.0;0.0;0;0;6.400
2013/01/28 19:00;2013;1;28;19;28;7.3;0.0;0;0;6.400
2013/01/28 20:00;2013;1;28;20;28;9.4;0.0;0;0;6.400
2013/01/28 21:00;2013;1;28;21;28;9.8;0.0;0.39;0.39;6.400
2013/01/28 22:00;2013;1;28;22;28;9.4;0.0;0.69;1.08;6.400
2013/01/28 23:00;2013;1;28;23;28;10.3;0.0;0.67;1.75;6.400
2013/01/29 00:00;2013;1;29;0;29;9.3;0.0;1.32;2.68;6.400
2013/01/29 01:00;2013;1;29;1;29;9.2;0.0;0.01;2;6.400
2013/01/29 02:00;2013;1;29;2;29;8.7;0.0;0;1.33;6.400
2013/01/29 03:00;2013;1;29;3;29;8.2;0.0;0;0.01;6.400
2013/01/29 04:00;2013;1;29;4;29;8.4;0.0;0;0;6.400
2013/01/29 05:00;2013;1;29;5;29;7.7;0.0;0;0;6.400
2013/01/29 06:00;2013;1;29;6;29;6.9;0.0;0;0;6.400
2013/01/29 07:00;2013;1;29;7;29;7.5;0.0;0;0;6.400
2013/01/29 08:00;2013;1;29;8;29;7.5;2.6;0.01;0.01;6.400
2013/01/29 09:00;2013;1;29;9;29;7.5;27.7;0;0.01;6.400
2013/01/29 10:00;2013;1;29;10;29;6.9;35.8;0;0.01;6.400
2013/01/29 11:00;2013;1;29;11;29;5.4;44.6;0;0;6.400
2013/01/29 12:00;2013;1;29;12;29;6.2;51.1;0.21;0.21;6.400
2013/01/29 13:00;2013;1;29;13;29;5.1;63.1;0.44;0.65;6.400
2013/01/29 14:00;2013;1;29;14;29;5.5;54.9;0.71;1.36;6.400
2013/01/29 15:00;2013;1;29;15;29;5.4;31.8;0.63;1.78;6.400
2013/01/29 16:00;2013;1;29;16;29;5.0;9.3;1.43;2.77;6.400
2013/01/29 17:00;2013;1;29;17;29;4.8;0.0;2.21;4.27;6.400
2013/01/29 18:00;2013;1;29;18;29;6.4;0.0;0.34;3.98;6.400
2013/01/29 19:00;2013;1;29;19;29;8.1;0.0;0.03;2.58;6.400
2013/01/29 20:00;2013;1;29;20;29;8.5;0.0;0.69;1.06;6.400
2013/01/29 21:00;2013;1;29;21;29;9.4;0.0;0.06;0.78;6.400
2013/01/29 22:00;2013;1;29;22;29;9.1;0.0;0.14;0.89;6.400
2013/01/29 23:00;2013;1;29;23;29;9.8;0.0;0;0.2;6.400
2013/01/30 00:00;2013;1;30;0;30;9.2;0.0;0.06;0.2;6.400
2013/01/30 01:00;2013;1;30;1;30;8.9;0.0;0.02;0.08;6.400
2013/01/30 02:00;2013;1;30;2;30;9.6;0.0;0;0.08;6.400
2013/01/30 03:00;2013;1;30;3;30;9.8;0.0;0;0.02;6.400
2013/01/30 04:00;2013;1;30;4;30;10.4;0.0;0;0;6.400
2013/01/30 05:00;2013;1;30;5;30;10.4;0.0;0;0;6.400
2013/01/30 06:00;2013;1;30;6;30;11.1;0.0;0;0;6.400
2013/01/30 07:00;2013;1;30;7;30;10.9;0.0;0.49;0.49;6.400
2013/01/30 08:00;2013;1;30;8;30;9.8;0.9;3.03;3.52;6.400
2013/01/30 09:00;2013;1;30;9;30;9.2;8.5;3.13;6.65;6.400
2013/01/30 10:00;2013;1;30;10;30;5.1;44.3;0.3;6.46;6.400
2013/01/30 11:00;2013;1;30;11;30;6.5;131.8;0.01;3.44;6.400
2013/01/30 12:00;2013;1;30;12;30;8.8;144.8;0;0.31;6.400
2013/01/30 13:00;2013;1;30;13;30;9.5;161.8;0;0.01;6.400
2013/01/30 14:00;2013;1;30;14;30;9.0;73.3;0.4;0.4;6.400
2013/01/30 15:00;2013;1;30;15;30;9.0;65.7;0.26;0.66;6.400
2013/01/30 16:00;2013;1;30;16;30;8.5;66.3;0;0.66;6.400
2013/01/30 17:00;2013;1;30;17;30;9.8;3.6;0;0.26;6.400
2013/01/30 18:00;2013;1;30;18;30;8.8;0.0;0;0;6.400
2013/01/30 19:00;2013;1;30;19;30;10.0;0.0;0;0;6.400
2013/01/30 20:00;2013;1;30;20;30;10.9;0.0;0;0;6.400
2013/01/30 21:00;2013;1;30;21;30;10.7;0.0;0;0;6.400
