date-time;year;month;day-of-month;hour;day-of-year;Air_temp;Humidity;Water_cont_65;Water_cont_125;Water_cont_250;Water_cont_500
2013/01/13 15:00;2013;1;13;15;13;-0.7;76.9;0.68;0.68;0.68;0.74
2013/01/13 16:00;2013;1;13;16;13;-0.8;78.5;0.68;0.68;0.68;0.74
2013/01/13 17:00;2013;1;13;17;13;-0.8;78.7;0.68;0.68;0.68;0.74
2013/01/13 18:00;2013;1;13;18;13;-1.0;80.0;0.68;0.68;0.68;0.74
2013/01/13 19:00;2013;1;13;19;13;-1.4;83.0;0.68;0.68;0.68;0.74
2013/01/13 20:00;2013;1;13;20;13;-1.7;83.1;0.68;0.68;0.68;0.74
2013/01/13 21:00;2013;1;13;21;13;-1.8;83.7;0.67;0.68;0.68;0.74
2013/01/13 22:00;2013;1;13;22;13;-2.3;85.9;0.67;0.68;0.68;0.74
2013/01/13 23:00;2013;1;13;23;13;-2.1;87.6;0.67;0.68;0.68;0.74
2013/01/14 00:00;2013;1;14;0;14;-1.8;87.8;0.67;0.68;0.68;0.74
2013/01/14 01:00;2013;1;14;1;14;-2.0;85.8;0.67;0.68;0.68;0.74
2013/01/14 02:00;2013;1;14;2;14;-3.2;84.8;0.67;0.68;0.68;0.74
2013/01/14 03:00;2013;1;14;3;14;-3.6;86.7;0.67;0.68;0.68;0.74
2013/01/14 04:00;2013;1;14;4;14;-3.7;83.0;0.66;0.68;0.68;0.74
2013/01/14 05:00;2013;1;14;5;14;-4.3;85.3;0.66;0.68;0.68;0.74
2013/01/14 06:00;2013;1;14;6;14;-4.0;82.4;0.67;0.68;0.68;0.74
2013/01/14 07:00;2013;1;14;7;14;-5.7;88.7;0.67;0.68;0.68;0.74
2013/01/14 08:00;2013;1;14;8;14;-5.2;91.8;0.66;0.68;0.68;0.74
2013/01/14 09:00;2013;1;14;9;14;-4.7;89.6;0.66;0.68;0.68;0.73
2013/01/14 10:00;2013;1;14;10;14;-3.3;84.9;0.66;0.68;0.68;0.73
2013/01/14 11:00;2013;1;14;11;14;-2.3;75.0;0.66;0.68;0.68;0.73
2013/01/14 12:00;2013;1;14;12;14;-1.7;70.4;0.66;0.68;0.68;0.73
2013/01/14 13:00;2013;1;14;13;14;-2.1;73.0;0.66;0.68;0.68;0.73
2013/01/14 14:00;2013;1;14;14;14;-2.5;75.2;0.66;0.68;0.68;0.73
2013/01/14 15:00;2013;1;14;15;14;-2.5;75.9;0.66;0.68;0.68;0.73
2013/01/14 16:00;2013;1;14;16;14;-2.7;78.7;0.66;0.68;0.68;0.73
2013/01/14 17:00;2013;1;14;17;14;-2.8;81.3;0.66;0.68;0.68;0.73
2013/01/14 18:00;2013;1;14;18;14;-2.5;81.2;0.66;0.68;0.68;0.73
2013/01/14 19:00;2013;1;14;19;14;-2.3;81.4;0.66;0.68;0.68;0.73
2013/01/14 20:00;2013;1;14;20;14;-2.3;80.3;0.66;0.68;0.68;0.73
2013/01/14 21:00;2013;1;14;21;14;-2.4;79.0;0.66;0.68;0.68;0.73
2013/01/14 22:00;2013;1;14;22;14;-2.4;77.7;0.66;0.68;0.68;0.73
2013/01/14 23:00;2013;1;14;23;14;-2.6;76.8;0.66;0.68;0.68;0.73
2013/01/15 00:00;2013;1;15;0;15;-2.4;75.1;0.66;0.68;0.68;0.73
2013/01/15 01:00;2013;1;15;1;15;-2.3;73.5;0.66;0.68;0.68;0.73
2013/01/15 02:00;2013;1;15;2;15;-2.3;74.1;0.66;0.68;0.68;0.73
2013/01/15 03:00;2013;1;15;3;15;-3.0;85.4;0.65;0.68;0.68;0.73
2013/01/15 04:00;2013;1;15;4;15;-3.1;90.4;0.65;0.68;0.68;0.73
2013/01/15 05:00;2013;1;15;5;15;-3.1;88.8;0.65;0.68;0.68;0.73
2013/01/15 06:00;2013;1;15;6;15;-3.1;87.6;0.65;0.68;0.68;0.73
2013/01/15 07:00;2013;1;15;7;15;-3.0;86.9;0.65;0.68;0.68;0.73
2013/01/15 08:00;2013;1;15;8;15;-3.0;87.3;0.65;0.68;0.68;0.73
2013/01/15 09:00;2013;1;15;9;15;-3.1;87.6;0.65;0.68;0.68;0.73
2013/01/15 10:00;2013;1;15;10;15;-2.9;86.8;0.65;0.68;0.68;0.73
2013/01/15 11:00;2013;1;15;11;15;-2.8;86.5;0.65;0.68;0.68;0.73
2013/01/15 12:00;2013;1;15;12;15;-2.8;86.3;0.66;0.68;0.68;0.73
2013/01/15 13:00;2013;1;15;13;15;-2.8;85.3;0.65;0.68;0.68;0.73
2013/01/15 14:00;2013;1;15;14;15;-2.6;85.2;0.65;0.68;0.68;0.73
2013/01/15 15:00;2013;1;15;15;15;-2.8;87.0;0.66;0.68;0.68;0.73
2013/01/15 16:00;2013;1;15;16;15;-3.1;89.6;0.66;0.68;0.68;0.73
2013/01/15 17:00;2013;1;15;17;15;-3.2;90.7;0.66;0.68;0.68;0.73
2013/01/15 18:00;2013;1;15;18;15;-2.9;91.0;0.66;0.68;0.68;0.73
2013/01/15 19:00;2013;1;15;19;15;-2.8;86.7;0.66;0.68;0.68;0.73
2013/01/15 20:00;2013;1;15;20;15;-2.9;87.5;0.66;0.68;0.68;0.73
2013/01/15 21:00;2013;1;15;21;15;-3.5;83.7;0.66;0.68;0.68;0.73
2013/01/15 22:00;2013;1;15;22;15;-4.2;81.0;0.66;0.68;0.68;0.73
2013/01/15 23:00;2013;1;15;23;15;-5.1;82.3;0.66;0.68;0.68;0.73
2013/01/16 00:00;2013;1;16;0;16;-5.5;83.9;0.66;0.68;0.68;0.73
2013/01/16 01:00;2013;1;16;1;16;-7.4;86.7;0.65;0.68;0.68;0.73
2013/01/16 02:00;2013;1;16;2;16;-8.9;89.6;0.66;0.68;0.68;0.73
2013/01/16 03:00;2013;1;16;3;16;-9.2;90.7;0.65;0.68;0.67;0.73
2013/01/16 04:00;2013;1;16;4;16;-9.8;91.2;0.65;0.68;0.67;0.73
2013/01/16 05:00;2013;1;16;5;16;-10.7;90.2;0.65;0.68;0.67;0.73
2013/01/16 06:00;2013;1;16;6;16;-11.4;90.0;0.65;0.68;0.67;0.73
2013/01/16 07:00;2013;1;16;7;16;-11.7;89.9;0.65;0.68;0.68;0.73
2013/01/16 08:00;2013;1;16;8;16;-11.5;90.0;0.65;0.68;0.68;0.73
2013/01/16 09:00;2013;1;16;9;16;-11.2;89.4;0.65;0.68;0.68;0.73
2013/01/16 10:00;2013;1;16;10;16;-8.8;91.5;0.65;0.68;0.68;0.73
2013/01/16 11:00;2013;1;16;11;16;-7.5;92.1;0.65;0.68;0.68;0.73
2013/01/16 12:00;2013;1;16;12;16;-7.1;92.2;0.65;0.68;0.68;0.73
2013/01/16 13:00;2013;1;16;13;16;-6.2;92.3;0.65;0.68;0.67;0.73
2013/01/16 14:00;2013;1;16;14;16;-5.6;92.2;0.65;0.68;0.68;0.73
2013/01/16 15:00;2013;1;16;15;16;-5.1;91.9;0.65;0.68;0.68;0.73
2013/01/16 16:00;2013;1;16;16;16;-4.9;91.7;0.65;0.68;0.67;0.73
2013/01/16 17:00;2013;1;16;17;16;-5.1;91.8;0.65;0.68;0.67;0.73
2013/01/16 18:00;2013;1;16;18;16;-5.4;92.3;0.65;0.68;0.67;0.73
2013/01/16 19:00;2013;1;16;19;16;-5.6;92.5;0.65;0.68;0.67;0.73
2013/01/16 20:00;2013;1;16;20;16;-5.9;92.6;0.65;0.68;0.67;0.73
2013/01/16 21:00;2013;1;16;21;16;-6.2;91.7;0.65;0.68;0.67;0.73
2013/01/16 22:00;2013;1;16;22;16;-6.3;91.0;0.65;0.68;0.67;0.73
2013/01/16 23:00;2013;1;16;23;16;-6.9;90.8;0.65;0.68;0.67;0.73
2013/01/17 00:00;2013;1;17;0;17;-6.8;90.8;0.65;0.68;0.67;0.73
2013/01/17 01:00;2013;1;17;1;17;-6.9;90.3;0.65;0.68;0.67;0.73
2013/01/17 02:00;2013;1;17;2;17;-6.9;90.5;0.65;0.68;0.67;0.73
2013/01/17 03:00;2013;1;17;3;17;-6.8;90.5;0.65;0.68;0.67;0.73
2013/01/17 04:00;2013;1;17;4;17;-6.7;90.2;0.65;0.68;0.67;0.73
2013/01/17 05:00;2013;1;17;5;17;-6.8;89.4;0.65;0.68;0.67;0.73
2013/01/17 06:00;2013;1;17;6;17;-6.9;91.1;0.65;0.68;0.67;0.73
2013/01/17 07:00;2013;1;17;7;17;-6.7;92.5;0.65;0.68;0.67;0.73
2013/01/17 08:00;2013;1;17;8;17;-6.4;91.9;0.65;0.68;0.67;0.73
2013/01/17 09:00;2013;1;17;9;17;-6.0;90.9;0.65;0.68;0.67;0.73
2013/01/17 10:00;2013;1;17;10;17;-5.5;90.2;0.65;0.68;0.67;0.73
2013/01/17 11:00;2013;1;17;11;17;-5.0;89.0;0.65;0.68;0.68;0.73
2013/01/17 12:00;2013;1;17;12;17;-4.4;87.4;0.65;0.68;0.68;0.73
2013/01/17 13:00;2013;1;17;13;17;-3.9;85.7;0.65;0.68;0.67;0.73
2013/01/17 14:00;2013;1;17;14;17;-3.6;85.2;0.65;0.68;0.67;0.73
2013/01/17 15:00;2013;1;17;15;17;-3.3;84.4;0.65;0.68;0.68;0.73
2013/01/17 16:00;2013;1;17;16;17;-4.8;86.7;0.65;0.68;0.67;0.73
2013/01/17 17:00;2013;1;17;17;17;-5.6;90.0;0.65;0.68;0.68;0.73
2013/01/17 18:00;2013;1;17;18;17;-6.2;91.8;0.65;0.68;0.68;0.73
2013/01/17 19:00;2013;1;17;19;17;-4.9;92.3;0.65;0.68;0.68;0.73
2013/01/17 20:00;2013;1;17;20;17;-4.3;91.1;0.65;0.68;0.68;0.73
2013/01/17 21:00;2013;1;17;21;17;-4.1;91.0;0.65;0.68;0.68;0.73
2013/01/17 22:00;2013;1;17;22;17;-3.3;89.2;0.65;0.68;0.68;0.73
2013/01/17 23:00;2013;1;17;23;17;-3.2;87.3;0.65;0.68;0.68;0.73
2013/01/18 00:00;2013;1;18;0;18;-3.4;86.8;0.65;0.68;0.68;0.73
2013/01/18 01:00;2013;1;18;1;18;-3.1;85.6;0.65;0.68;0.68;0.73
2013/01/18 02:00;2013;1;18;2;18;-3.1;86.6;0.65;0.68;0.68;0.73
2013/01/18 03:00;2013;1;18;3;18;-2.6;87.7;0.65;0.68;0.68;0.73
2013/01/18 04:00;2013;1;18;4;18;-1.8;87.3;0.65;0.68;0.68;0.73
2013/01/18 05:00;2013;1;18;5;18;-1.7;87.4;0.65;0.67;0.68;0.73
2013/01/18 06:00;2013;1;18;6;18;-1.8;87.8;0.65;0.68;0.68;0.73
2013/01/18 07:00;2013;1;18;7;18;-1.9;85.6;0.65;0.67;0.68;0.73
2013/01/18 08:00;2013;1;18;8;18;-2.0;85.0;0.65;0.67;0.68;0.73
2013/01/18 09:00;2013;1;18;9;18;-2.0;84.7;0.65;0.67;0.68;0.72
2013/01/18 10:00;2013;1;18;10;18;-1.6;83.8;0.65;0.67;0.68;0.73
2013/01/18 11:00;2013;1;18;11;18;-1.2;82.4;0.65;0.67;0.68;0.73
2013/01/18 12:00;2013;1;18;12;18;-0.9;79.7;0.65;0.67;0.68;0.72
2013/01/18 13:00;2013;1;18;13;18;-0.6;76.4;0.65;0.67;0.68;0.73
2013/01/18 14:00;2013;1;18;14;18;-0.8;79.8;0.65;0.67;0.68;0.72
2013/01/18 15:00;2013;1;18;15;18;-0.9;81.0;0.65;0.67;0.68;0.73
2013/01/18 16:00;2013;1;18;16;18;-0.9;82.1;0.65;0.67;0.68;0.72
2013/01/18 17:00;2013;1;18;17;18;-1.0;82.2;0.65;0.67;0.68;0.72
2013/01/18 18:00;2013;1;18;18;18;-0.9;79.4;0.65;0.67;0.68;0.72
2013/01/18 19:00;2013;1;18;19;18;-1.0;77.1;0.65;0.67;0.68;0.72
2013/01/18 20:00;2013;1;18;20;18;-1.2;74.9;0.65;0.67;0.68;0.72
2013/01/18 21:00;2013;1;18;21;18;-1.6;75.2;0.65;0.67;0.68;0.72
2013/01/18 22:00;2013;1;18;22;18;-1.9;74.7;0.65;0.67;0.68;0.73
2013/01/18 23:00;2013;1;18;23;18;-2.2;75.6;0.65;0.67;0.68;0.73
2013/01/19 00:00;2013;1;19;0;19;-2.3;75.5;0.65;0.67;0.68;0.73
2013/01/19 01:00;2013;1;19;1;19;-2.5;75.4;0.65;0.67;0.68;0.73
2013/01/19 02:00;2013;1;19;2;19;-2.6;75.1;0.65;0.67;0.68;0.73
2013/01/19 03:00;2013;1;19;3;19;-2.8;75.1;0.65;0.67;0.68;0.72
2013/01/19 04:00;2013;1;19;4;19;-3.1;75.5;0.65;0.67;0.68;0.73
2013/01/19 05:00;2013;1;19;5;19;-3.6;75.3;0.65;0.67;0.68;0.73
2013/01/19 06:00;2013;1;19;6;19;-3.6;75.3;0.65;0.67;0.68;0.73
2013/01/19 07:00;2013;1;19;7;19;-3.7;75.5;0.65;0.67;0.68;0.73
2013/01/19 08:00;2013;1;19;8;19;-3.7;76.1;0.65;0.67;0.68;0.72
2013/01/19 09:00;2013;1;19;9;19;-3.8;75.3;0.65;0.67;0.68;0.72
2013/01/19 10:00;2013;1;19;10;19;-4.1;73.4;0.65;0.67;0.68;0.72
2013/01/19 11:00;2013;1;19;11;19;-4.7;69.9;0.65;0.67;0.68;0.72
2013/01/19 12:00;2013;1;19;12;19;-4.6;67.9;0.65;0.67;0.68;0.73
2013/01/19 13:00;2013;1;19;13;19;-4.2;66.4;0.65;0.67;0.68;0.73
2013/01/19 14:00;2013;1;19;14;19;-4.2;66.2;0.65;0.67;0.68;0.73
2013/01/19 15:00;2013;1;19;15;19;-4.1;64.2;0.65;0.67;0.68;0.73
2013/01/19 16:00;2013;1;19;16;19;-4.4;67.3;0.65;0.67;0.68;0.72
2013/01/19 17:00;2013;1;19;17;19;-5.0;71.2;0.64;0.67;0.68;0.72
2013/01/19 18:00;2013;1;19;18;19;-4.7;71.6;0.64;0.67;0.68;0.72
2013/01/19 19:00;2013;1;19;19;19;-4.6;69.9;0.64;0.67;0.68;0.72
2013/01/19 20:00;2013;1;19;20;19;-4.6;70.0;0.64;0.67;0.68;0.73
2013/01/19 21:00;2013;1;19;21;19;-4.8;70.2;0.64;0.67;0.67;0.73
2013/01/19 22:00;2013;1;19;22;19;-4.9;71.4;0.64;0.67;0.68;0.73
2013/01/19 23:00;2013;1;19;23;19;-5.1;72.7;0.64;0.67;0.68;0.73
2013/01/20 00:00;2013;1;20;0;20;-5.2;73.6;0.64;0.67;0.68;0.73
2013/01/20 01:00;2013;1;20;1;20;-5.5;74.6;0.64;0.67;0.68;0.73
2013/01/20 02:00;2013;1;20;2;20;-5.5;76.5;0.64;0.67;0.68;0.73
2013/01/20 03:00;2013;1;20;3;20;-5.5;77.9;0.64;0.67;0.68;0.73
2013/01/20 04:00;2013;1;20;4;20;-5.7;78.0;0.64;0.67;0.68;0.73
2013/01/20 05:00;2013;1;20;5;20;-5.7;78.0;0.64;0.67;0.68;0.73
2013/01/20 06:00;2013;1;20;6;20;-5.7;78.0;0.64;0.67;0.68;0.73
2013/01/20 07:00;2013;1;20;7;20;-5.7;79.6;0.64;0.67;0.68;0.73
2013/01/20 08:00;2013;1;20;8;20;-5.8;78.1;0.64;0.67;0.68;0.73
2013/01/20 09:00;2013;1;20;9;20;-5.7;78.6;0.64;0.67;0.68;0.73
2013/01/20 10:00;2013;1;20;10;20;-5.6;78.1;0.63;0.67;0.68;0.73
2013/01/20 11:00;2013;1;20;11;20;-5.4;78.0;0.63;0.67;0.68;0.73
2013/01/20 12:00;2013;1;20;12;20;-4.9;77.2;0.63;0.67;0.68;0.73
2013/01/20 13:00;2013;1;20;13;20;-4.6;80.6;0.63;0.67;0.68;0.73
2013/01/20 14:00;2013;1;20;14;20;-4.2;84.0;0.63;0.67;0.68;0.73
2013/01/20 15:00;2013;1;20;15;20;-4.0;84.1;0.63;0.67;0.68;0.73
2013/01/20 16:00;2013;1;20;16;20;-4.0;83.3;0.63;0.67;0.68;0.73
2013/01/20 17:00;2013;1;20;17;20;-4.0;83.4;0.63;0.67;0.68;0.73
2013/01/20 18:00;2013;1;20;18;20;-3.8;82.2;0.63;0.67;0.68;0.73
2013/01/20 19:00;2013;1;20;19;20;-3.6;82.5;0.63;0.67;0.68;0.73
2013/01/20 20:00;2013;1;20;20;20;-3.3;83.3;0.63;0.67;0.68;0.73
2013/01/20 21:00;2013;1;20;21;20;-3.0;84.2;0.63;0.67;0.68;0.73
2013/01/20 22:00;2013;1;20;22;20;-2.9;86.8;0.63;0.67;0.68;0.73
2013/01/20 23:00;2013;1;20;23;20;-2.5;83.7;0.63;0.67;0.68;0.73
2013/01/21 00:00;2013;1;21;0;21;-2.5;88.6;0.63;0.67;0.68;0.73
2013/01/21 01:00;2013;1;21;1;21;-2.5;89.4;0.63;0.67;0.68;0.73
2013/01/21 02:00;2013;1;21;2;21;-2.5;90.3;0.63;0.67;0.68;0.73
2013/01/21 03:00;2013;1;21;3;21;-2.4;89.6;0.63;0.67;0.68;0.73
2013/01/21 04:00;2013;1;21;4;21;-2.3;89.6;0.63;0.67;0.68;0.73
2013/01/21 05:00;2013;1;21;5;21;-2.3;89.9;0.63;0.67;0.68;0.73
2013/01/21 06:00;2013;1;21;6;21;-2.4;89.9;0.63;0.67;0.68;0.73
2013/01/21 07:00;2013;1;21;7;21;-2.4;90.1;0.63;0.67;0.68;0.73
2013/01/21 08:00;2013;1;21;8;21;-2.4;90.0;0.63;0.67;0.68;0.73
2013/01/21 09:00;2013;1;21;9;21;-2.2;89.6;0.63;0.67;0.68;0.73
2013/01/21 10:00;2013;1;21;10;21;-1.9;90.3;0.63;0.67;0.68;0.73
2013/01/21 11:00;2013;1;21;11;21;-1.7;88.5;0.63;0.67;0.68;0.73
2013/01/21 12:00;2013;1;21;12;21;-1.5;88.2;0.63;0.67;0.68;0.73
2013/01/21 13:00;2013;1;21;13;21;-1.4;87.9;0.63;0.67;0.68;0.73
2013/01/21 14:00;2013;1;21;14;21;-1.4;88.9;0.63;0.67;0.68;0.73
2013/01/21 15:00;2013;1;21;15;21;-1.5;87.8;0.63;0.67;0.68;0.73
2013/01/21 16:00;2013;1;21;16;21;-1.7;88.0;0.63;0.67;0.68;0.73
2013/01/21 17:00;2013;1;21;17;21;-1.8;87.3;0.63;0.67;0.68;0.73
2013/01/21 18:00;2013;1;21;18;21;-2.0;86.4;0.63;0.67;0.68;0.73
2013/01/21 19:00;2013;1;21;19;21;-2.2;86.1;0.63;0.67;0.68;0.73
2013/01/21 20:00;2013;1;21;20;21;-2.5;85.7;0.63;0.67;0.68;0.73
2013/01/21 21:00;2013;1;21;21;21;-2.6;84.7;0.63;0.67;0.68;0.73
2013/01/21 22:00;2013;1;21;22;21;-2.6;83.4;0.63;0.67;0.68;0.73
2013/01/21 23:00;2013;1;21;23;21;-2.7;84.1;0.63;0.67;0.68;0.73
2013/01/22 00:00;2013;1;22;0;22;-2.9;84.7;0.63;0.67;0.68;0.73
2013/01/22 01:00;2013;1;22;1;22;-3.1;84.9;0.63;0.67;0.68;0.73
2013/01/22 02:00;2013;1;22;2;22;-3.1;84.0;0.63;0.67;0.68;0.73
2013/01/22 03:00;2013;1;22;3;22;-3.2;84.0;0.63;0.67;0.68;0.73
2013/01/22 04:00;2013;1;22;4;22;-3.4;85.2;0.63;0.67;0.68;0.73
2013/01/22 05:00;2013;1;22;5;22;-3.4;84.8;0.63;0.67;0.68;0.73
2013/01/22 06:00;2013;1;22;6;22;-3.4;83.9;0.63;0.67;0.68;0.73
2013/01/22 07:00;2013;1;22;7;22;-3.3;82.5;0.63;0.67;0.68;0.73
2013/01/22 08:00;2013;1;22;8;22;-3.4;82.8;0.63;0.67;0.68;0.73
2013/01/22 09:00;2013;1;22;9;22;-3.5;85.0;0.63;0.67;0.68;0.73
2013/01/22 10:00;2013;1;22;10;22;-3.5;84.8;0.63;0.67;0.68;0.73
2013/01/22 11:00;2013;1;22;11;22;-3.4;82.4;0.63;0.67;0.68;0.73
2013/01/22 12:00;2013;1;22;12;22;-2.8;79.9;0.63;0.67;0.68;0.73
2013/01/22 13:00;2013;1;22;13;22;-2.3;78.1;0.63;0.67;0.68;0.73
2013/01/22 14:00;2013;1;22;14;22;-1.9;76.6;0.63;0.67;0.68;0.73
2013/01/22 15:00;2013;1;22;15;22;-1.9;76.4;0.63;0.67;0.68;0.73
2013/01/22 16:00;2013;1;22;16;22;-3.3;79.6;0.63;0.67;0.68;0.73
2013/01/22 17:00;2013;1;22;17;22;-5.5;86.4;0.63;0.67;0.68;0.73
2013/01/22 18:00;2013;1;22;18;22;-7.8;90.8;0.63;0.67;0.68;0.73
2013/01/22 19:00;2013;1;22;19;22;-9.1;92.5;0.63;0.67;0.68;0.73
2013/01/22 20:00;2013;1;22;20;22;-8.9;91.2;0.63;0.67;0.68;0.73
2013/01/22 21:00;2013;1;22;21;22;-9.3;92.4;0.63;0.67;0.67;0.73
2013/01/22 22:00;2013;1;22;22;22;-8.4;91.7;0.63;0.67;0.67;0.73
2013/01/22 23:00;2013;1;22;23;22;-9.3;90.0;0.63;0.67;0.68;0.73
2013/01/23 00:00;2013;1;23;0;23;-10.7;89.4;0.63;0.67;0.67;0.73
2013/01/23 01:00;2013;1;23;1;23;-11.9;88.7;0.63;0.67;0.67;0.73
2013/01/23 02:00;2013;1;23;2;23;-11.2;89.7;0.68;0.68;0.68;0.75
2013/01/23 03:00;2013;1;23;3;23;-10.9;89.6;0.68;0.68;0.68;0.75
2013/01/23 04:00;2013;1;23;4;23;-10.9;89.9;0.68;0.68;0.68;0.74
2013/01/23 05:00;2013;1;23;5;23;-11.2;89.2;0.68;0.68;0.68;0.74
2013/01/23 06:00;2013;1;23;6;23;-10.3;89.3;0.68;0.68;0.68;0.74
2013/01/23 07:00;2013;1;23;7;23;-8.6;90.3;0.68;0.68;0.68;0.74
2013/01/23 08:00;2013;1;23;8;23;-7.2;90.9;0.63;0.67;0.68;0.74
2013/01/23 09:00;2013;1;23;9;23;-5.6;90.7;0.63;0.67;0.68;0.74
2013/01/23 10:00;2013;1;23;10;23;-5.2;89.5;0.63;0.67;0.68;0.74
2013/01/23 11:00;2013;1;23;11;23;-4.6;88.6;0.62;0.67;0.68;0.74
2013/01/23 12:00;2013;1;23;12;23;-4.1;84.6;0.62;0.67;0.68;0.74
2013/01/23 13:00;2013;1;23;13;23;-3.4;81.4;0.62;0.67;0.68;0.74
2013/01/23 14:00;2013;1;23;14;23;-3.1;78.8;0.62;0.67;0.68;0.74
2013/01/23 15:00;2013;1;23;15;23;-3.1;77.8;0.62;0.67;0.68;0.74
2013/01/23 16:00;2013;1;23;16;23;-3.3;78.0;0.62;0.67;0.68;0.74
2013/01/23 17:00;2013;1;23;17;23;-3.6;78.8;0.62;0.67;0.68;0.74
2013/01/23 18:00;2013;1;23;18;23;-3.8;79.6;0.62;0.67;0.68;0.74
2013/01/23 19:00;2013;1;23;19;23;-3.8;78.4;0.62;0.67;0.68;0.74
2013/01/23 20:00;2013;1;23;20;23;-4.0;77.2;0.62;0.67;0.68;0.74
2013/01/23 21:00;2013;1;23;21;23;-4.2;77.3;0.62;0.67;0.68;0.74
2013/01/23 22:00;2013;1;23;22;23;-3.7;76.0;0.62;0.67;0.68;0.74
2013/01/23 23:00;2013;1;23;23;23;-3.6;75.6;0.62;0.67;0.68;0.74
2013/01/24 00:00;2013;1;24;0;24;-3.5;76.1;0.62;0.67;0.68;0.74
2013/01/24 01:00;2013;1;24;1;24;-3.7;79.3;0.62;0.67;0.68;0.74
2013/01/24 02:00;2013;1;24;2;24;-3.8;81.9;0.62;0.67;0.68;0.74
2013/01/24 03:00;2013;1;24;3;24;-5.3;87.5;0.62;0.67;0.67;0.74
2013/01/24 04:00;2013;1;24;4;24;-5.3;90.3;0.62;0.67;0.68;0.74
2013/01/24 05:00;2013;1;24;5;24;-6.1;88.7;0.62;0.67;0.67;0.73
2013/01/24 06:00;2013;1;24;6;24;-5.3;90.2;0.62;0.67;0.68;0.73
2013/01/24 07:00;2013;1;24;7;24;-4.6;85.7;0.62;0.67;0.68;0.73
2013/01/24 08:00;2013;1;24;8;24;-5.8;88.7;0.62;0.67;0.68;0.73
2013/01/24 09:00;2013;1;24;9;24;-7.2;91.0;0.62;0.67;0.68;0.73
2013/01/24 10:00;2013;1;24;10;24;-4.7;88.2;0.62;0.67;0.68;0.73
2013/01/24 11:00;2013;1;24;11;24;-3.2;80.7;0.62;0.67;0.68;0.73
2013/01/24 12:00;2013;1;24;12;24;-1.9;72.1;0.62;0.67;0.68;0.73
2013/01/24 13:00;2013;1;24;13;24;-1.0;63.1;0.62;0.67;0.68;0.73
2013/01/24 14:00;2013;1;24;14;24;-0.9;60.2;0.62;0.67;0.68;0.73
2013/01/24 15:00;2013;1;24;15;24;-1.1;60.1;0.62;0.67;0.68;0.73
2013/01/24 16:00;2013;1;24;16;24;-1.2;65.4;0.62;0.67;0.68;0.73
2013/01/24 17:00;2013;1;24;17;24;-2.3;74.6;0.62;0.67;0.68;0.73
2013/01/24 18:00;2013;1;24;18;24;-4.5;82.2;0.62;0.67;0.68;0.73
2013/01/24 19:00;2013;1;24;19;24;-5.7;83.2;0.62;0.67;0.68;0.73
2013/01/24 20:00;2013;1;24;20;24;-4.2;81.2;0.62;0.66;0.68;0.73
2013/01/24 21:00;2013;1;24;21;24;-3.4;77.6;0.62;0.66;0.68;0.73
2013/01/24 22:00;2013;1;24;22;24;-3.5;78.1;0.62;0.66;0.68;0.73
2013/01/24 23:00;2013;1;24;23;24;-3.5;78.9;0.62;0.66;0.68;0.73
2013/01/25 00:00;2013;1;25;0;25;-3.6;79.0;0.62;0.66;0.68;0.73
2013/01/25 01:00;2013;1;25;1;25;-3.6;80.0;0.68;0.68;0.68;0.75
2013/01/25 02:00;2013;1;25;2;25;-4.1;84.1;0.68;0.68;0.68;0.75
2013/01/25 03:00;2013;1;25;3;25;-4.5;84.8;0.68;0.68;0.68;0.74
2013/01/25 04:00;2013;1;25;4;25;-6.5;89.3;0.68;0.68;0.68;0.74
2013/01/25 05:00;2013;1;25;5;25;-7.7;92.9;0.68;0.68;0.68;0.74
2013/01/25 06:00;2013;1;25;6;25;-10.7;90.0;0.68;0.68;0.68;0.74
2013/01/25 07:00;2013;1;25;7;25;-11.4;91.8;0.62;0.66;0.68;0.73
2013/01/25 08:00;2013;1;25;8;25;-11.9;90.5;0.62;0.66;0.68;0.73
2013/01/25 09:00;2013;1;25;9;25;-10.0;92.7;0.61;0.66;0.68;0.73
2013/01/25 10:00;2013;1;25;10;25;-5.8;94.4;0.61;0.66;0.68;0.73
2013/01/25 11:00;2013;1;25;11;25;-5.0;94.1;0.61;0.66;0.68;0.73
2013/01/25 12:00;2013;1;25;12;25;-5.0;94.4;0.61;0.66;0.68;0.73
2013/01/25 13:00;2013;1;25;13;25;-4.4;94.1;0.61;0.66;0.68;0.73
2013/01/25 14:00;2013;1;25;14;25;-4.2;92.8;0.61;0.66;0.68;0.73
2013/01/25 15:00;2013;1;25;15;25;-3.8;91.5;0.68;0.68;0.68;0.75
2013/01/25 16:00;2013;1;25;16;25;-3.6;90.4;0.68;0.68;0.68;0.75
2013/01/25 17:00;2013;1;25;17;25;-3.1;87.6;0.68;0.68;0.68;0.74
2013/01/25 18:00;2013;1;25;18;25;-2.5;82.0;0.68;0.68;0.68;0.74
2013/01/25 19:00;2013;1;25;19;25;-2.3;79.3;0.68;0.68;0.68;0.74
2013/01/25 20:00;2013;1;25;20;25;-2.3;76.9;0.68;0.68;0.68;0.74
2013/01/25 21:00;2013;1;25;21;25;-2.4;76.8;0.68;0.68;0.68;0.75
2013/01/25 22:00;2013;1;25;22;25;-2.4;77.0;0.68;0.68;0.68;0.75
